consecutive_number,county,type_of_intersection,light_condition,atmospheric_conditions_1,hour_of_crash,functional_system,related_factors,delay_to_hospital,delay_to_scene,age,person_type,seating_position,restraint,survived,rollover,airbag,alcohol,drugs,related_factors_person_level1,travel_speed,speeding_related,extent_of_damage,body_type,vehicle_removal,manner_of_collision,roadway_surface_condition,first_harmful_event,most_harmful_event
130790,121,Not an Intersection,2,1,3,4,0,,,999,1,11,0.5,0,0,0,0,0,0,998,0,Functional Damage,20,Not Towed,0,1,8,8
130790,121,Not an Intersection,2,1,3,4,0,,,36,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,20,Not Towed,0,1,8,8
131047,135,Not an Intersection,3,1,20,4,0,,,36,1,11,0.5,0,0,0,0,0,0,999,0,Minor Damage,21,Towed Not Due to Disabling Damage,0,1,8,8
131047,135,Not an Intersection,3,1,20,4,0,,,33,5,0,0.5,1,0,0,0,0,0,999,0,Minor Damage,21,Towed Not Due to Disabling Damage,0,1,8,8
80418,31,Not an Intersection,1,1,17,4,16,,,46,1,11,1.0,0,0,0,0,0,0,10,0,No Damage,66,Not Towed,0,1,9,9
80418,31,Not an Intersection,1,1,17,4,16,,,23,6,0,0.5,1,0,0,0,0,0,10,0,No Damage,66,Not Towed,0,1,9,9
170289,31,Not an Intersection,1,1,13,4,0,,,41,1,11,1.0,0,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,0,1,8,8
170289,31,Not an Intersection,1,1,13,4,0,,,59,5,0,0.5,1,0,0,0,0,0,998,0,Minor Damage,31,Not Towed,0,1,8,8
62178,19,Not an Intersection,1,1,10,4,0,,,27,1,11,1.0,0,0,0,0,0,0,998,1,No Damage,15,Towed Not Due to Disabling Damage,0,0,8,8
62178,19,Not an Intersection,1,1,10,4,0,,,70,5,0,0.5,1,0,0,0,1,0,998,1,No Damage,15,Towed Not Due to Disabling Damage,0,0,8,8
60467,37,Not an Intersection,4,1,5,4,0,,,33,1,11,1.0,0,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
60467,37,Not an Intersection,4,1,5,4,0,,,88,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
60597,53,Not an Intersection,1,1,14,4,0,,,39,1,11,1.0,0,0,0,0,0,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
60597,53,Not an Intersection,1,1,14,4,0,,,33,6,0,0.5,1,0,0,0,1,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
62929,85,Not an Intersection,3,1,21,4,0,,,21,1,11,1.0,0,0,0,0,0,0,35,0,Functional Damage,2,Towed Not Due to Disabling Damage,0,1,9,9
62929,85,Not an Intersection,3,1,21,4,0,,,28,6,0,0.5,1,0,0,0,0,0,35,0,Functional Damage,2,Towed Not Due to Disabling Damage,0,1,9,9
490125,11,Not an Intersection,1,1,21,4,0,,,20,1,11,1.0,0,0,0,0,0,0,40,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
490125,11,Not an Intersection,1,1,21,4,0,,,63,5,0,0.5,1,0,0,0,0,0,40,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
390815,99,Not an Intersection,1,1,13,4,0,,,48,6,0,0.5,1,0,0,0,0,0,30,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,9,9
390815,99,Not an Intersection,1,1,13,4,0,,,86,1,11,1.0,0,0,0,0,0,0,30,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,9,9
340357,27,Not an Intersection,2,1,6,4,0,,,43,1,11,0.5,0,0,0,0,0,0,998,0,Not Reported,63,Not Towed,0,1,9,9
340357,27,Not an Intersection,2,1,6,4,0,,,48,6,0,0.5,1,0,0,0,0,0,998,0,Not Reported,63,Not Towed,0,1,9,9
470441,37,Not an Intersection,3,1,23,4,0,,,999,1,11,0.5,0,0,0,0,0,0,999,0,Unknown,99,Not Towed,0,1,8,8
470441,37,Not an Intersection,3,1,23,4,0,,,46,5,0,0.5,1,0,0,1,1,0,999,0,Unknown,99,Not Towed,0,1,8,8
390212,119,Not an Intersection,1,1,17,4,0,1,,66,1,11,1.0,0,0,0,0,0,0,60,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,9,9
390212,119,Not an Intersection,1,1,17,4,0,1,,42,6,0,0.5,1,0,0,0,0,0,60,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,9,9
390212,119,Not an Intersection,1,1,17,4,0,1,,36,6,0,0.5,0,0,0,0,0,0,60,0,Disabling Damage,20,Towed Due to Disabling Damage,0,1,9,9
180512,11,Not an Intersection,2,1,5,4,0,,,21,1,11,0.5,1,0,0,1,0,0,998,0,Disabling Damage,1,Towed Due to Disabling Damage,0,1,33,14
180512,11,Not an Intersection,2,1,5,4,0,,,78,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,1,Towed Due to Disabling Damage,0,1,33,14
180512,11,Not an Intersection,2,1,5,4,0,,,76,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,1,Towed Due to Disabling Damage,0,1,33,14
280255,135,Not an Intersection,2,1,22,4,0,,,64,1,11,1.0,0,0,0,0,0,0,998,0,Minor Damage,30,Not Towed,0,1,8,8
280255,135,Not an Intersection,2,1,22,4,0,,,31,5,0,0.5,1,0,0,0,0,0,998,0,Minor Damage,30,Not Towed,0,1,8,8
280255,135,Not an Intersection,2,1,22,4,0,,,7,5,0,0.5,0,0,0,0,0,0,998,0,Minor Damage,30,Not Towed,0,1,8,8
61688,73,Not an Intersection,3,1,20,4,0,,,55,5,0,0.5,1,0,0,0,0,0,35,0,Disabling Damage,3,Towed Due to Disabling Damage,0,1,8,8
61688,73,Not an Intersection,3,1,20,4,0,,,21,1,11,1.0,0,0,0,1,0,0,35,0,Disabling Damage,3,Towed Due to Disabling Damage,0,1,8,8
61688,73,Not an Intersection,3,1,20,4,0,,,57,5,0,0.5,0,0,0,0,0,0,35,0,Disabling Damage,3,Towed Due to Disabling Damage,0,1,8,8
60783,31,Not an Intersection,2,1,20,4,0,,,18,1,11,1.0,0,0,0,0,0,0,53,1,Functional Damage,31,Not Towed,0,1,9,9
60783,31,Not an Intersection,2,1,20,4,0,,,21,2,13,1.0,0,0,0,0,0,0,53,1,Functional Damage,31,Not Towed,0,1,9,9
60783,31,Not an Intersection,2,1,20,4,0,,,3,6,0,0.5,1,0,0,0,0,0,53,1,Functional Damage,31,Not Towed,0,1,9,9
60783,31,Not an Intersection,2,1,20,4,0,,,27,6,0,0.5,0,0,0,0,0,0,53,1,Functional Damage,31,Not Towed,0,1,9,9
340360,33,Not an Intersection,2,1,21,4,0,,,27,1,11,1.0,0,0,0,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,0,1,8,8
340360,33,Not an Intersection,2,1,21,4,0,,,61,5,0,0.5,1,0,0,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,0,1,8,8
340360,33,Not an Intersection,2,1,21,4,0,,,52,5,0,0.5,0,0,0,0,0,0,998,0,Not Reported,4,Towed Due to Disabling Damage,0,1,8,8
90229,1,Not an Intersection,3,1,21,4,0,,,17,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
90229,1,Not an Intersection,3,1,21,4,0,,,23,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
90229,1,Not an Intersection,3,1,21,4,0,,,17,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
120177,85,Not an Intersection,2,1,5,4,0,,,27,1,11,0.5,0,0,0,0,0,0,9,0,Functional Damage,50,Towed Not Due to Disabling Damage,0,0,31,8
120177,85,Not an Intersection,2,1,5,4,0,,,37,5,0,0.5,1,0,0,0,0,0,9,0,Functional Damage,50,Towed Not Due to Disabling Damage,0,0,31,8
120177,85,Not an Intersection,2,1,5,4,0,,,54,5,0,0.5,0,0,0,0,0,0,9,0,Functional Damage,50,Towed Not Due to Disabling Damage,0,0,31,8
240352,5,Not an Intersection,2,1,6,4,0,,,65,1,11,1.0,0,0,0,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,0,1,8,8
240352,5,Not an Intersection,2,1,6,4,0,,,56,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,0,1,8,8
240352,5,Not an Intersection,2,1,6,4,0,,,48,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,6,Towed Due to Disabling Damage,0,1,8,8
90114,9,Not an Intersection,1,1,16,4,19,,,84,1,11,1.0,0,0,1,0,0,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
90114,9,Not an Intersection,1,1,16,4,19,,,33,5,0,0.5,1,0,0,0,0,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
90114,9,Not an Intersection,1,1,16,4,19,,,73,5,0,0.5,0,0,0,0,0,0,999,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
420297,95,Not an Intersection,3,1,20,4,0,,,38,1,11,0.5,0,0,0,1,1,0,34,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
420297,95,Not an Intersection,3,1,20,4,0,,,26,5,0,0.5,1,0,0,0,0,0,34,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
420297,95,Not an Intersection,3,1,20,4,0,,,28,5,0,0.5,0,0,0,0,0,0,34,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
330063,19,Not an Intersection,5,1,20,4,0,,,23,1,11,0.5,0,0,0,0,1,0,998,1,Minor Damage,21,Towed Not Due to Disabling Damage,0,1,8,8
330063,19,Not an Intersection,5,1,20,4,0,,,44,5,0,0.5,1,0,0,1,0,0,998,1,Minor Damage,21,Towed Not Due to Disabling Damage,0,1,8,8
330063,19,Not an Intersection,5,1,20,4,0,,,45,5,0,0.5,0,0,0,0,0,0,998,1,Minor Damage,21,Towed Not Due to Disabling Damage,0,1,8,8
320287,3,Not an Intersection,3,1,20,4,0,,,46,8,0,0.5,1,0,0,0,0,0,998,0,Unknown,99,Not Towed,0,1,15,15
320287,3,Not an Intersection,3,1,20,4,0,,,999,1,11,0.5,0,0,0,0,0,0,998,0,Unknown,99,Not Towed,0,1,15,15
320287,3,Not an Intersection,3,1,20,4,0,,,44,5,0,0.5,0,0,0,0,0,0,998,0,Unknown,99,Not Towed,0,1,15,15
80143,101,Not an Intersection,3,1,1,4,0,,,35,5,0,0.5,1,0,0,0,0,0,50,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,59,8
80143,101,Not an Intersection,3,1,1,4,0,,,31,1,11,0.5,0,0,1,1,1,0,50,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,59,8
80143,101,Not an Intersection,3,1,1,4,0,,,34,5,0,0.5,0,0,0,0,0,0,50,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,59,8
260272,49,Not an Intersection,3,1,1,4,0,,,40,1,11,0.5,0,0,0,1,1,0,998,0,Functional Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
260272,49,Not an Intersection,3,1,1,4,0,,,42,2,13,0.5,0,0,0,0,0,0,998,0,Functional Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
260272,49,Not an Intersection,3,1,1,4,0,,,19,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
260272,49,Not an Intersection,3,1,1,4,0,,,19,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
260558,99,Not an Intersection,3,1,21,4,0,,,22,1,11,1.0,0,0,0,0,1,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
260558,99,Not an Intersection,3,1,21,4,0,,,23,2,13,1.0,0,0,0,0,0,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
260558,99,Not an Intersection,3,1,21,4,0,,,47,5,0,0.5,1,0,0,0,0,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
260558,99,Not an Intersection,3,1,21,4,0,,,15,8,0,0.5,0,0,0,0,0,0,998,0,Minor Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
360848,47,Not an Intersection,3,1,17,4,0,,,58,1,11,0.5,0,1,1,0,0,0,999,1,Disabling Damage,4,Towed Due to Disabling Damage,0,2,42,1
360848,47,Not an Intersection,3,1,17,4,0,,,3,2,23,1.0,0,1,0,0,0,0,999,1,Disabling Damage,4,Towed Due to Disabling Damage,0,2,42,1
360848,47,Not an Intersection,3,1,17,4,0,,,50,5,0,0.5,1,0,0,0,0,0,999,1,Disabling Damage,4,Towed Due to Disabling Damage,0,2,42,1
360848,47,Not an Intersection,3,1,17,4,0,,,59,5,0,0.5,0,0,0,0,0,0,999,1,Disabling Damage,4,Towed Due to Disabling Damage,0,2,42,1
62192,73,Not an Intersection,2,1,23,4,0,,,41,5,0,0.5,1,0,0,0,1,0,999,0,Unknown,9,Not Towed,0,1,8,8
62192,73,Not an Intersection,2,1,23,4,0,,,999,1,11,0.5,0,0,0,0,0,0,999,0,Unknown,9,Not Towed,0,1,8,8
62192,73,Not an Intersection,2,1,23,4,0,,,43,5,0,0.5,0,0,0,0,0,0,999,0,Unknown,9,Not Towed,0,1,8,8
250296,27,Not an Intersection,5,1,19,4,0,,,46,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,14,8
250296,27,Not an Intersection,5,1,19,4,0,,,29,1,11,0.5,0,0,0,1,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,14,8
250296,27,Not an Intersection,5,1,19,4,0,,,48,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,14,8
80173,77,Four-Way Intersection,1,1,12,4,0,,,62,1,11,1.0,0,0,0,0,0,0,15,0,No Damage,52,Not Towed,0,1,8,8
80173,77,Four-Way Intersection,1,1,12,4,0,,,23,5,0,0.5,1,0,0,0,0,0,15,0,No Damage,52,Not Towed,0,1,8,8
80173,77,Four-Way Intersection,1,1,12,4,0,,,23,5,0,0.5,0,0,0,0,0,0,15,0,No Damage,52,Not Towed,0,1,8,8
390970,153,Four-Way Intersection,1,1,10,4,0,1,,65,1,11,1.0,0,0,0,0,0,0,15,0,Minor Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
390970,153,Four-Way Intersection,1,1,10,4,0,1,,79,5,0,0.5,1,0,0,0,0,0,15,0,Minor Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
390970,153,Four-Way Intersection,1,1,10,4,0,1,,72,5,0,0.5,1,0,0,0,0,0,15,0,Minor Damage,6,Towed Not Due to Disabling Damage,0,1,8,8
40576,19,T-Intersection,2,1,23,4,0,,,22,1,11,0.5,0,0,0,1,0,0,998,0,Functional Damage,4,Not Towed,0,1,8,8
40576,19,T-Intersection,2,1,23,4,0,,,38,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,4,Not Towed,0,1,8,8
40576,19,T-Intersection,2,1,23,4,0,,,11,5,0,0.5,0,0,0,0,0,0,998,0,Functional Damage,4,Not Towed,0,1,8,8
260602,117,Four-Way Intersection,1,1,11,4,0,,,69,1,11,1.0,0,0,0,0,0,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,8,8
260602,117,Four-Way Intersection,1,1,11,4,0,,,81,2,13,1.0,0,0,0,0,0,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,8,8
260602,117,Four-Way Intersection,1,1,11,4,0,,,4,5,0,0.5,1,0,0,0,0,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,8,8
260602,117,Four-Way Intersection,1,1,11,4,0,,,16,5,0,0.5,0,0,0,0,0,0,998,0,No Damage,31,Towed Not Due to Disabling Damage,0,1,8,8
320211,3,T-Intersection,1,1,6,4,0,,,30,1,11,0.5,0,0,1,1,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
320211,3,T-Intersection,1,1,6,4,0,,,78,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
320211,3,T-Intersection,1,1,6,4,0,,,75,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
410319,47,Four-Way Intersection,3,1,21,4,0,,,70,1,11,1.0,0,0,0,0,0,0,998,0,Unknown,4,Not Towed,0,1,8,8
410319,47,Four-Way Intersection,3,1,21,4,0,,,62,5,0,0.5,1,0,0,0,0,0,998,0,Unknown,4,Not Towed,0,1,8,8
410319,47,Four-Way Intersection,3,1,21,4,0,,,70,5,0,0.5,0,0,0,0,0,0,998,0,Unknown,4,Not Towed,0,1,8,8
290138,189,T-Intersection,3,1,23,4,0,,,19,1,11,0.5,0,0,1,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
290138,189,T-Intersection,3,1,23,4,0,,,19,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
290138,189,T-Intersection,3,1,23,4,0,,,22,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,4,Towed Due to Disabling Damage,0,1,8,8
360628,5,Four-Way Intersection,3,1,23,4,0,,,23,1,11,0.5,0,0,0,0,0,0,999,0,Not Reported,80,Not Towed,0,1,8,8
360628,5,Four-Way Intersection,3,1,23,4,0,,,56,5,0,0.5,1,0,0,0,0,0,999,0,Not Reported,80,Not Towed,0,1,8,8
360628,5,Four-Way Intersection,3,1,23,4,0,,,29,5,0,0.5,0,0,0,0,0,0,999,0,Not Reported,80,Not Towed,0,1,8,8
62662,37,Four-Way Intersection,3,1,6,4,0,,,31,1,11,1.0,0,0,0,0,0,0,20,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
62662,37,Four-Way Intersection,3,1,6,4,0,,,68,5,0,0.5,1,0,0,0,0,0,20,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
62662,37,Four-Way Intersection,3,1,6,4,0,,,61,5,0,0.5,0,0,0,0,0,0,20,0,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,8,8
61503,59,Four-Way Intersection,1,1,12,4,0,,,50,1,11,1.0,0,0,0,0,0,0,998,0,Minor Damage,30,Towed Not Due to Disabling Damage,0,1,8,8
61503,59,Four-Way Intersection,1,1,12,4,0,,,7,2,21,1.0,0,0,0,0,0,0,998,0,Minor Damage,30,Towed Not Due to Disabling Damage,0,1,8,8
61503,59,Four-Way Intersection,1,1,12,4,0,,,85,5,0,0.5,1,0,0,0,1,0,998,0,Minor Damage,30,Towed Not Due to Disabling Damage,0,1,8,8
61503,59,Four-Way Intersection,1,1,12,4,0,,,79,5,0,0.5,0,0,0,0,0,0,998,0,Minor Damage,30,Towed Not Due to Disabling Damage,0,1,8,8
60219,37,Four-Way Intersection,3,1,18,4,0,,,76,1,11,1.0,0,0,0,0,0,0,998,0,No Damage,52,Towed Not Due to Disabling Damage,0,1,8,8
60219,37,Four-Way Intersection,3,1,18,4,0,,,83,5,0,0.5,1,0,0,0,0,0,998,0,No Damage,52,Towed Not Due to Disabling Damage,0,1,8,8
60219,37,Four-Way Intersection,3,1,18,4,0,,,70,5,0,0.5,0,0,0,0,0,0,998,0,No Damage,52,Towed Not Due to Disabling Damage,0,1,8,8
62972,59,Four-Way Intersection,3,1,4,4,0,,,72,5,0,0.5,1,0,0,0,0,0,999,0,Unknown,14,Not Towed,0,1,33,8
62972,59,Four-Way Intersection,3,1,4,4,0,,,999,1,11,0.5,0,0,0,0,0,0,999,0,Unknown,14,Not Towed,0,1,33,8
62972,59,Four-Way Intersection,3,1,4,4,0,,,68,5,0,0.5,0,0,0,0,0,0,999,0,Unknown,14,Not Towed,0,1,33,8
60646,85,T-Intersection,1,1,13,4,0,,,33,1,11,1.0,0,0,0,0,0,0,33,1,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,33,8
60646,85,T-Intersection,1,1,13,4,0,,,56,5,0,0.5,1,0,0,0,0,0,33,1,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,33,8
60646,85,T-Intersection,1,1,13,4,0,,,21,5,0,0.5,0,0,0,0,0,18,33,1,Functional Damage,4,Towed Not Due to Disabling Damage,0,1,33,8
250068,27,"Five-Point, or More",3,1,99,4,0,,,62,1,11,1.0,0,0,0,0,0,0,998,0,Functional Damage,66,Towed Not Due to Disabling Damage,0,1,33,8
250068,27,"Five-Point, or More",3,1,99,4,0,,,61,2,13,1.0,0,0,0,0,0,0,998,0,Functional Damage,66,Towed Not Due to Disabling Damage,0,1,33,8
250068,27,"Five-Point, or More",3,1,99,4,0,,,24,5,0,0.5,1,0,0,0,0,0,998,0,Functional Damage,66,Towed Not Due to Disabling Damage,0,1,33,8
250068,27,"Five-Point, or More",3,1,99,4,0,,,25,5,0,0.5,0,0,0,0,0,0,998,0,Functional Damage,66,Towed Not Due to Disabling Damage,0,1,33,8
290136,117,Not an Intersection,1,1,7,5,0,1,1,44,1,11,0.5,0,0,1,0,0,0,998,1,Disabling Damage,15,Towed Due to Disabling Damage,0,1,49,49
290136,117,Not an Intersection,1,1,7,5,0,1,1,10,4,0,0.5,1,0,0,0,0,0,998,1,Disabling Damage,15,Towed Due to Disabling Damage,0,1,49,49
290136,117,Not an Intersection,1,1,7,5,0,1,1,7,4,0,0.5,0,0,0,0,0,0,998,1,Disabling Damage,15,Towed Due to Disabling Damage,0,1,49,49
290136,117,Not an Intersection,1,1,7,5,0,1,1,8,4,0,0.5,0,0,0,0,0,0,998,1,Disabling Damage,15,Towed Due to Disabling Damage,0,1,49,49
483000,423,Not an Intersection,1,1,8,5,23,1,,30,1,11,1.0,0,0,0,0,0,0,998,1,Minor Damage,31,Towed Not Due to Disabling Damage,0,2,8,8
483000,423,Not an Intersection,1,1,8,5,23,1,,26,5,0,0.5,1,0,0,0,0,0,998,1,Minor Damage,31,Towed Not Due to Disabling Damage,0,2,8,8
483000,423,Not an Intersection,1,1,8,5,23,1,,38,5,0,0.5,1,0,0,0,0,0,998,1,Minor Damage,31,Towed Not Due to Disabling Damage,0,2,8,8
483000,423,Not an Intersection,1,1,8,5,23,1,,18,5,0,0.5,0,0,0,0,0,0,998,1,Minor Damage,31,Towed Not Due to Disabling Damage,0,2,8,8
390766,35,T-Intersection,1,1,19,5,0,,,42,1,11,1.0,0,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
390766,35,T-Intersection,1,1,19,5,0,,,33,6,0,0.5,1,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
390766,35,T-Intersection,1,1,19,5,0,,,52,6,0,0.5,1,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
390766,35,T-Intersection,1,1,19,5,0,,,59,6,0,0.5,0,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
390766,35,T-Intersection,1,1,19,5,0,,,46,6,0,0.5,0,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
390766,35,T-Intersection,1,1,19,5,0,,,48,6,0,0.5,0,0,0,0,0,0,15,0,Functional Damage,31,Towed Not Due to Disabling Damage,0,1,9,9
290810,97,Not an Intersection,2,1,20,5,0,,,23,1,11,1.0,0,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,0,1,8,8
290810,97,Not an Intersection,2,1,20,5,0,,,41,5,0,0.5,1,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,0,1,8,8
290810,97,Not an Intersection,2,1,20,5,0,,,2,5,0,0.5,0,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,0,1,8,8
290810,97,Not an Intersection,2,1,20,5,0,,,23,5,0,0.5,0,0,0,0,0,0,998,0,Minor Damage,6,Not Towed,0,1,8,8
390274,139,Not an Intersection,1,1,9,5,19,,,37,1,11,1.0,0,0,0,0,0,0,20,0,Disabling Damage,4,Towed Due to Disabling Damage,0,4,8,8
390274,139,Not an Intersection,1,1,9,5,19,,,44,5,0,0.5,1,0,0,0,0,0,20,0,Disabling Damage,4,Towed Due to Disabling Damage,0,4,8,8
390274,139,Not an Intersection,1,1,9,5,19,,,44,5,0,0.5,0,0,0,0,0,0,20,0,Disabling Damage,4,Towed Due to Disabling Damage,0,4,8,8
390274,139,Not an Intersection,1,1,9,5,19,,,38,5,0,0.5,0,0,0,0,0,0,20,0,Disabling Damage,4,Towed Due to Disabling Damage,0,4,8,8
483106,479,Not an Intersection,1,1,7,5,0,,,22,1,11,0.5,0,0,1,0,1,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,30,8
483106,479,Not an Intersection,1,1,7,5,0,,,29,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,30,8
483106,479,Not an Intersection,1,1,7,5,0,,,32,5,0,0.5,1,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,30,8
483106,479,Not an Intersection,1,1,7,5,0,,,34,5,0,0.5,0,0,0,0,0,0,998,0,Disabling Damage,31,Towed Due to Disabling Damage,0,1,30,8
60361,37,Not an Intersection,3,1,2,5,0,,,999,1,11,0.5,0,0,0,0,0,0,998,1,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
60361,37,Not an Intersection,3,1,2,5,0,,,26,5,0,0.5,1,0,0,0,0,0,998,1,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
60361,37,Not an Intersection,3,1,2,5,0,,,50,5,0,0.5,1,0,0,0,0,0,998,1,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
60361,37,Not an Intersection,3,1,2,5,0,,,21,5,0,0.5,0,0,0,0,0,0,998,1,Disabling Damage,2,Towed Due to Disabling Damage,0,1,33,8
390553,121,T-Intersection,1,1,20,5,0,,,50,1,11,0.5,1,1,0,1,0,0,15,0,Minor Damage,90,Not Towed,0,1,1,1
290654,131,T-Intersection,2,1,21,5,0,,,45,1,11,0.5,1,1,0,0,0,0,998,1,Disabling Damage,14,Towed Due to Disabling Damage,0,1,1,1
270047,19,Four-Way Intersection,8,1,17,5,0,,,53,1,11,0.5,1,1,0,1,0,0,998,1,Not Reported,90,Towed Not Due to Disabling Damage,0,8,1,1
460083,63,Four-Way Intersection,5,1,20,5,0,3,1,25,1,11,1.0,0,0,0,0,0,0,999,0,No Damage,31,Not Towed,0,1,5,5
460083,63,Four-Way Intersection,5,1,20,5,0,3,1,26,2,55,0.0,1,0,0,0,0,0,999,0,No Damage,31,Not Towed,0,1,5,5
460083,63,Four-Way Intersection,5,1,20,5,0,3,1,23,2,13,1.0,0,0,0,0,0,0,999,0,No Damage,31,Not Towed,0,1,5,5
390400,135,Not an Intersection,1,1,12,5,0,,,50,1,11,1.0,1,1,1,1,0,0,80,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,1,1
390959,13,Not an Intersection,2,1,0,5,0,1,,23,1,11,0.5,1,1,0,1,1,0,77,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,35,1
390959,13,Not an Intersection,2,1,0,5,0,1,,18,2,23,0.5,0,1,1,1,0,0,77,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,35,1
390959,13,Not an Intersection,2,1,0,5,0,1,,23,2,13,0.5,0,1,0,1,0,0,77,1,Disabling Damage,4,Towed Due to Disabling Damage,0,1,35,1
